filepath,theta,phi,turbidity,exposure,elevation,fov
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9AzxTzeQ28ELhxJQVyRjA_B.png,12.16109336,49.15621408,3.5,0.036478,2,85.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9GUvpoUeL34JgzVZ_lT4Q_F.png,-121.0300789,51.6910559,4.5,0.03736,-8.66,61.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9GUvpoUeL34JgzVZ_lT4Q_B.png,58.96992112,56.5510559,4.5,0.03736,-3.8,72.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b9rK1U8Bd_DQmIwCFqywSQ_F.png,152.34567,39.77383565,3.5,0.030137,0.27,96.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b9rK1U8Bd_DQmIwCFqywSQ_B.png,-27.65433,48.79383565,3.5,0.030137,9.29,80.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b9wL-Yz2-HKtqw_ZAW8Ogw_F.png,18.85881902,89.9714199,4,0.026732,2.18,75.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/b9wL-Yz2-HKtqw_ZAW8Ogw_B.png,-161.141181,82.0014199,4,0.026732,-5.79,97.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9_oFvdTGbhL8Wpwl8KSMQ_F.png,-98.07808877,76.47071141,4.5,0.027883,4.68,85.41
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9_oFvdTGbhL8Wpwl8KSMQ_B.png,81.92191123,63.99071141,4.5,0.027883,-7.8,99.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9_ysb6mPotMNDKRNP8XOw_F.png,166.1411206,52.95582506,3.5,0.031,8.56,87.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/B9_ysb6mPotMNDKRNP8XOw_B.png,-13.85887938,46.13582506,3.5,0.031,1.74,95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BA0FVbh7QeX_ZcCvXpt2oA_F.png,-172.5791179,81.83063724,4,0.03024,-3.35,71.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BA0FVbh7QeX_ZcCvXpt2oA_B.png,7.420882113,78.10063724,4,0.03024,-7.08,83.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ba9eGvkzbdom6_cU81OC6A_F.png,-33.25006457,79.57132547,3,0.042383,-5.93,93.24
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/ba9eGvkzbdom6_cU81OC6A_B.png,-33.25006457,87.78867453,3,0.042383,6.71,97.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/badQ95AlkuJDhvOyU3M2Fg_F.png,-86.70829487,28.26336739,3.5,0.033587,-9.8,74.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/badQ95AlkuJDhvOyU3M2Fg_B.png,93.29170513,39.88336739,3.5,0.033587,1.82,77.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaE24EwHu3zSxCpS6YPbCw_F.png,-101.7638179,77.14596124,4.5,0.027616,-3.77,78.55
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaE24EwHu3zSxCpS6YPbCw_B.png,78.23618211,70.93596124,4.5,0.027616,-9.98,64.69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BAFpw4JPO2SjveZh_2Fudw_F.png,-82.96798244,70.86203065,5,0.024853,5.98,87.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BAFpw4JPO2SjveZh_2Fudw_B.png,97.03201756,73.30203065,5,0.024853,8.42,97.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaJxFgHujCliCAjYxcEJfg_F.png,96.84583149,65.78275562,4.5,0.029874,1.33,99.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaJxFgHujCliCAjYxcEJfg_B.png,-83.15416851,58.00275562,4.5,0.029874,-6.45,65.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bAKefemHxEbZSh2iLXfqYg_F.png,-98.18724712,50.44459785,4,0.036806,1.27,70.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bAKefemHxEbZSh2iLXfqYg_B.png,81.81275288,56.56459785,4,0.036806,7.39,67.2
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BAKW6251BPiCAuOxeCvY6A_F.png,-133.4953356,54.81011612,4,0.033618,0.11,62.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BAKW6251BPiCAuOxeCvY6A_B.png,46.50466439,63.51011612,4,0.033618,8.81,72.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaQZd040eK_ivxgPLsfhvQ_F.png,-114.4686176,54.62119075,4.5,0.033478,-5.72,79.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaQZd040eK_ivxgPLsfhvQ_B.png,65.53138239,66.03119075,4.5,0.033478,5.69,95.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/baRzY9h6yR94vEq8nfJAHg_F.png,171.2356194,55.987612,3.5,0.050209,-8.86,66.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/baRzY9h6yR94vEq8nfJAHg_B.png,-8.764380649,66.527612,3.5,0.050209,1.68,65.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bASKXmR55vvSx0G4p-9wMg_F.png,-45.33187104,37.59773557,2.5,0.041938,2.18,83.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bASKXmR55vvSx0G4p-9wMg_B.png,134.668129,39.14773557,2.5,0.041938,3.73,65.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bAT2mGLuYLDo4R7MnB2YaQ_F.png,-24.48145488,47.0302362,3.5,0.03552,4.39,88.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bAT2mGLuYLDo4R7MnB2YaQ_B.png,155.5185451,41.5602362,3.5,0.03552,-1.08,94.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaTiu0JrhziSNK2HfMWfxg_F.png,15.82682119,71.764011,5.5,0.018481,-2.3,85.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BaTiu0JrhziSNK2HfMWfxg_B.png,-164.1731788,66.484011,5.5,0.018481,-7.58,67.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BazpTikrI7mxdkEyj_FDtg_F.png,-23.21449055,59.72982392,3.5,0.046562,-5.85,82.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BazpTikrI7mxdkEyj_FDtg_B.png,156.7855095,67.60982392,3.5,0.046562,2.03,76.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bA_OuEyu8A8IHOnn9uRKHw_F.png,101.1378719,79.24130192,4,0.031051,-8.36,73.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bA_OuEyu8A8IHOnn9uRKHw_B.png,-78.86212811,78.77130192,4,0.031051,-8.83,71.31
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bb0YqYX-5cxdEuQiMKCbDQ_F.png,41.47550362,47.60842423,7,0.030672,-7.14,91.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bb0YqYX-5cxdEuQiMKCbDQ_B.png,-138.5244964,62.65842423,7,0.030672,7.91,71.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bb1Izz93gKG17FVReYe7PA_F.png,-179.4283979,73.54129156,4,0.037724,-2.92,74.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bb1Izz93gKG17FVReYe7PA_B.png,0.571602145,77.56129156,4,0.037724,1.1,75.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BB3J-fZ1gyq6pZQcNDAFUA_F.png,18.5078088,77.00788424,4,0.037084,0.54,94.71
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BB3J-fZ1gyq6pZQcNDAFUA_B.png,-161.4921912,79.59788424,4,0.037084,3.13,82.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BB9bi-1oaPlbLWz7mZFD3g_F.png,-89.19807806,46.82444349,3,0.035704,7.18,95.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BB9bi-1oaPlbLWz7mZFD3g_B.png,90.80192194,35.53444349,3,0.035704,-4.11,84.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbFA8L8PDmdhyUPfZmctiw_F.png,-138.1976487,67.48208878,4,0.035111,9.33,65.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbFA8L8PDmdhyUPfZmctiw_B.png,41.80235134,53.09208878,4,0.035111,-5.06,92.62
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bBgI6FAfE4DL9R7EKkCMnQ_F.png,-178.587526,47.15636649,3,0.035606,5.25,89.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bBgI6FAfE4DL9R7EKkCMnQ_B.png,1.412473954,43.98636649,3,0.035606,2.08,99.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BBgT7t7NTkOHJ9OC1O--ZA_F.png,-18.10417701,81.77435097,4,0.028506,-7.96,82.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BBgT7t7NTkOHJ9OC1O--ZA_B.png,-18.10417701,83.69564903,4,0.028506,6.57,94.26
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbKeKE06t6rq1EFhY8XIog_F.png,-120.5742478,88.37586533,4,0.027861,2.87,76.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbKeKE06t6rq1EFhY8XIog_B.png,-120.5742478,88.79413467,4,0.027861,5.7,70.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BBQyRSQmNcHXOyCB_Lft7A_F.png,-55.62245958,80.99716776,4,0.030065,-6.46,69.4
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BBQyRSQmNcHXOyCB_Lft7A_B.png,124.3775404,83.41716776,4,0.030065,-4.04,89.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbUHCoLUvrnOrXAI7Eb93Q_F.png,-165.3307033,58.08013235,3.5,0.047806,-0.64,72.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bbUHCoLUvrnOrXAI7Eb93Q_B.png,14.6692967,59.96013235,3.5,0.047806,1.24,85.69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bBVvD5i49FPBwogAqkD9tA_F.png,42.62127816,56.4304876,4.5,0.02912,9.78,61.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bBVvD5i49FPBwogAqkD9tA_B.png,-137.3787218,40.2504876,4.5,0.02912,-6.4,73.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bC0fIzA1tv5vmte5A1c_AA_F.png,-112.7874823,81.76687008,4.5,0.029639,5.66,77.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bC0fIzA1tv5vmte5A1c_AA_B.png,67.21251766,80.57687008,4.5,0.029639,4.47,94.48
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bc1DMmclKyFoLbhEs1fNyA_F.png,-140.8537317,67.50519664,3.5,0.038026,-8.64,60.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bc1DMmclKyFoLbhEs1fNyA_B.png,39.14626835,84.67519664,3.5,0.038026,8.53,63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bC1U2thepfp6sOY4FCkqNg_F.png,20.4909407,67.41647645,4.5,0.033111,2.22,61.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bC1U2thepfp6sOY4FCkqNg_B.png,-159.5090593,67.48647645,4.5,0.033111,2.29,68.04
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bc4QBXVjGrahYHyR27aJLg_F.png,85.06304373,37.19392531,4,0.029925,-7.21,74.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bc4QBXVjGrahYHyR27aJLg_B.png,-94.93695627,37.21392531,4,0.029925,-7.19,81.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCain4qAjhmZHKtupxAmwA_F.png,14.09555619,56.791968,4.5,0.032051,-8.1,66.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCain4qAjhmZHKtupxAmwA_B.png,-165.9044438,72.501968,4.5,0.032051,7.61,98.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcCDcZyIsixg7I1gWnG4YQ_F.png,-84.91810427,78.06025701,4,0.034439,-4.94,86.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcCDcZyIsixg7I1gWnG4YQ_B.png,95.08189573,82.83025701,4,0.034439,-0.17,97.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcdRWzhfz76zd2AGyc-meg_F.png,-171.3395029,48.18616554,3.5,0.035747,-5.67,82.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcdRWzhfz76zd2AGyc-meg_B.png,8.660497132,52.49616554,3.5,0.035747,-1.36,76.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bcfjmt1mt-eqcFtLhlqYQA_F.png,150.6249497,42.17609386,3.5,0.03487,-5.2,60.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bcfjmt1mt-eqcFtLhlqYQA_B.png,-29.37505032,56.65609386,3.5,0.03487,9.28,78.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCi6Wwj07e92k9a87s59EQ_F.png,-170.5269594,45.04429784,3.5,0.037031,-6.28,78.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCi6Wwj07e92k9a87s59EQ_B.png,9.473040574,44.47429784,3.5,0.037031,-6.85,71.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcjTg-pRQP0kBgoTcaidOA_F.png,25.26030585,87.5956154,4,0.028145,2.31,64.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcjTg-pRQP0kBgoTcaidOA_B.png,-154.7396942,84.9556154,4,0.028145,-0.33,76.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bcLS0Ur_LAnsosSFUgoKuA_F.png,-167.9232635,68.88845055,4,0.040256,-5.93,64.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bcLS0Ur_LAnsosSFUgoKuA_B.png,12.07673655,73.48845055,4,0.040256,-1.33,88.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcmjlTsRrqlx_iD75X-HmA_F.png,-108.3509715,38.86957066,3,0.031377,3.5,86.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcmjlTsRrqlx_iD75X-HmA_B.png,71.64902849,29.18957066,3,0.031377,-6.18,74.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCPIwC_E1KIVFKFP8p1d6Q_F.png,-1.427648473,43.98264519,3.5,0.030483,1.86,83.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCPIwC_E1KIVFKFP8p1d6Q_B.png,178.5723515,43.51264519,3.5,0.030483,1.39,82.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCRLc0KFk8K-lzVX7lI8kg_F.png,49.80455633,66.05302788,5.5,0.02615,1.06,87.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCRLc0KFk8K-lzVX7lI8kg_B.png,-130.1954437,55.12302788,5.5,0.02615,-9.87,78.55
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCvqIpTdDHisTxkEQCdgeA_F.png,170.0830265,39.4148212,3.5,0.030227,-2.71,63.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BCvqIpTdDHisTxkEQCdgeA_B.png,-9.916973529,40.1148212,3.5,0.030227,-2.01,81.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCxoCUeJ3_aRExAcfRBRVQ_F.png,-170.3880644,64.10021331,4.5,0.030373,-0.43,79.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bCxoCUeJ3_aRExAcfRBRVQ_B.png,9.611935553,64.84021331,4.5,0.030373,0.31,88.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcYrXC13Fst7dNzyuHfSyQ_F.png,-26.74174974,32.67032629,3.5,0.031797,-6.39,65.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BcYrXC13Fst7dNzyuHfSyQ_B.png,153.2582503,30.27032629,3.5,0.031797,-8.79,80.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDbjDfdh8BL-Lk0EByLO9w_F.png,-9.512900831,77.66868324,4,0.031338,-5.32,93.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDbjDfdh8BL-Lk0EByLO9w_B.png,170.4870992,79.35868324,4,0.031338,-3.63,79.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bDCDcBpMnb54puJx6hsX9Q_F.png,-14.27366803,50.30726048,3,0.03817,4.67,91.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bDCDcBpMnb54puJx6hsX9Q_B.png,165.726332,38.37726048,3,0.03817,-7.26,81.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDDgEnRZ31Ir7kcJPOCWfw_F.png,-163.060114,38.50394471,3.5,0.043789,-4.34,87.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDDgEnRZ31Ir7kcJPOCWfw_B.png,16.93988598,33.63394471,3.5,0.043789,-9.21,89.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDDVw3EXFA5q4_F4FegtlA_F.png,175.3145414,67.74184719,4.5,0.027337,-6.32,96.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDDVw3EXFA5q4_F4FegtlA_B.png,-4.685458597,76.83184719,4.5,0.027337,2.77,77.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDGtrRIyjphrgSm9Lb5bCw_F.png,61.2205898,47.31971552,4,0.030801,0.14,67.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BDGtrRIyjphrgSm9Lb5bCw_B.png,-118.7794102,44.31971552,4,0.030801,-2.86,65.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BdRT3bYlpTWyI4ap0S8qCA_F.png,-82.4061156,68.57234085,4.5,0.033205,6.94,99.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BdRT3bYlpTWyI4ap0S8qCA_B.png,97.5938844,65.82234085,4.5,0.033205,4.19,86
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BdtcDTHdsS-scqVChoe_6g_F.png,116.6258527,49.50241446,4,0.034165,-3.83,98.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BdtcDTHdsS-scqVChoe_6g_B.png,-63.37414729,53.79241446,4,0.034165,0.46,75.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bdy9VidQXNUEKQoURxl6fA_F.png,3.814996368,50.72561974,4,0.036223,-7.4,73.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bdy9VidQXNUEKQoURxl6fA_B.png,-176.1850036,65.36561974,4,0.036223,7.24,81.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bDyD4hCuZ6SRW5C1er6BMw_F.png,161.0436505,80.0109089,4,0.03786,6.04,67.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bDyD4hCuZ6SRW5C1er6BMw_B.png,-18.95634952,66.8009089,4,0.03786,-7.17,87.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bd_1p7i2Ws7XBYGzRk355Q_F.png,-114.1161941,68.16474781,5.5,0.023761,0.98,77.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Bd_1p7i2Ws7XBYGzRk355Q_B.png,65.8838059,70.46474781,5.5,0.023761,3.28,86.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/be6iS8BahLSJ3iWd9vCgRA_F.png,176.8684031,38.82860657,2.5,0.041057,3.42,70.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/be6iS8BahLSJ3iWd9vCgRA_B.png,-3.13159694,35.88860657,2.5,0.041057,0.48,61.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/beFRK8cK_bivvtqFiIl3Rg_F.png,45.25793654,56.19096635,4.5,0.029635,-0.3,94.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/beFRK8cK_bivvtqFiIl3Rg_B.png,-134.7420635,58.92096635,4.5,0.029635,2.43,71.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bEKBcTb-qnlxNuq_Y7sd6w_F.png,-14.72663157,74.47800115,3,0.044875,-8.67,73.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bEKBcTb-qnlxNuq_Y7sd6w_B.png,165.2733684,75.71800115,3,0.044875,-7.43,87.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BEKBo-g8pOEk4IufdOUl8A_F.png,168.520603,49.88014148,3.5,0.029893,3.92,85.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BEKBo-g8pOEk4IufdOUl8A_B.png,-11.479397,47.53014148,3.5,0.029893,1.57,60.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bekUIaKXc1CDmIMwvm_p1Q_F.png,145.281773,71.12206469,5.5,0.021116,1.64,83.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bekUIaKXc1CDmIMwvm_p1Q_B.png,-34.71822703,66.34206469,5.5,0.021116,-3.14,97.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BenUekfpblKK810GDp9EiQ_F.png,-161.8921602,66.73381296,5,0.027602,-0.24,67.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BenUekfpblKK810GDp9EiQ_B.png,18.10783977,75.27381296,5,0.027602,8.3,79.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/benvuJ9tQB8DOKIQ1F_xdg_F.png,172.4587659,83.18848086,4,0.041641,9.38,70.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/benvuJ9tQB8DOKIQ1F_xdg_B.png,-7.541234065,76.57848086,4,0.041641,2.77,81.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BeY9KiuRkTV_BLD_ydRrCg_F.png,-104.3583686,67.29886561,5.5,0.02654,-3.54,61.04
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BeY9KiuRkTV_BLD_ydRrCg_B.png,75.64163139,74.39886561,5.5,0.02654,3.56,84.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bF26oJ6Tf1l2XMXY-KPlew_F.png,-176.6234592,88.72125086,4,0.028852,0.93,96.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bF26oJ6Tf1l2XMXY-KPlew_B.png,3.37654076,78.78125086,4,0.028852,-9.01,94.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bf7xiM7LdJAwg4BU68s8Pg_F.png,143.0640629,70.69037878,4.5,0.030122,0.36,82.91
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bf7xiM7LdJAwg4BU68s8Pg_B.png,-36.93593712,60.59037878,4.5,0.030122,-9.74,94.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bFDy-sVzdYsCLQIkYw2v-w_F.png,-32.92251368,85.01473996,4,0.027731,-2.77,78.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bFDy-sVzdYsCLQIkYw2v-w_B.png,147.0774863,89.19473996,4,0.027731,1.41,91.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bfH3ec7kd9-5m2yTDO-_GA_F.png,-138.5181875,57.7716837,4,0.034593,-0.38,84.4
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/bfH3ec7kd9-5m2yTDO-_GA_B.png,41.48181255,48.9416837,4,0.034593,-9.21,65.81
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BfJP3f6aid_IGV3q2CThqQ_F.png,-104.8848927,58.19903802,3.5,0.04186,6.36,63.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BfJP3f6aid_IGV3q2CThqQ_B.png,75.11510732,51.87903802,3.5,0.04186,0.04,84.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/BFl2zeW6Hh_EcTQvq36JoA_F.png,-117.7302069,48.35269345,3.5,0.030204,-7.16,81.81
